lettuce,coffee,{'weight': 4}
lettuce,plum,{'weight': 3}
lettuce,cabbage,{'weight': 5}
lettuce,lemon,{'weight': 4}
lettuce,red_wine,{'weight': 3}
lettuce,lime,{'weight': 4}
lettuce,cucumber,{'weight': 5}
lettuce,peach,{'weight': 3}
lettuce,soybean,{'weight': 6}
lettuce,black_currant,{'weight': 4}
lettuce,bean,{'weight': 5}
lettuce,leek,{'weight': 4}
lettuce,blackberry,{'weight': 4}
lettuce,mandarin,{'weight': 4}
lettuce,tuna,{'weight': 3}
lettuce,strawberry,{'weight': 4}
lettuce,raspberry,{'weight': 4}
lettuce,champagne_wine,{'weight': 3}
lettuce,pear,{'weight': 3}
lettuce,roasted_peanut,{'weight': 3}
lettuce,peanut_butter,{'weight': 3}
lettuce,bell_pepper,{'weight': 3}
lettuce,banana,{'weight': 4}
lettuce,cranberry,{'weight': 4}
lettuce,carrot,{'weight': 3}
lettuce,butter,{'weight': 3}
lettuce,wine,{'weight': 3}
lettuce,apricot,{'weight': 3}
lettuce,peanut,{'weight': 3}
lettuce,tomato,{'weight': 4}
lettuce,apple,{'weight': 4}
lettuce,tangerine,{'weight': 4}
lettuce,fig,{'weight': 3}
lettuce,celery,{'weight': 4}
lettuce,olive,{'weight': 3}
lettuce,tea,{'weight': 4}
lettuce,pineapple,{'weight': 3}
lettuce,orange,{'weight': 4}
lettuce,asparagus,{'weight': 4}
lettuce,potato,{'weight': 3}
lettuce,black_bean,{'weight': 5}
lettuce,sherry,{'weight': 4}
lettuce,white_wine,{'weight': 6}
lettuce,kidney_bean,{'weight': 5}
lettuce,avocado,{'weight': 3}
lettuce,ginger,{'weight': 5}
lettuce,pea,{'weight': 5}
lettuce,melon,{'weight': 3}
soy_sauce,beer,{'weight': 3}
soy_sauce,swiss_cheese,{'weight': 3}
soy_sauce,coffee,{'weight': 3}
romano_cheese,pumpkin,{'weight': 6}
romano_cheese,cayenne,{'weight': 4}
romano_cheese,cider,{'weight': 38}
romano_cheese,roasted_sesame_seed,{'weight': 11}
romano_cheese,sesame_seed,{'weight': 9}
romano_cheese,rice,{'weight': 38}
romano_cheese,tuna,{'weight': 42}
romano_cheese,roasted_peanut,{'weight': 60}
romano_cheese,cherry,{'weight': 14}
romano_cheese,turkey,{'weight': 33}
romano_cheese,pork_sausage,{'weight': 58}
romano_cheese,soybean,{'weight': 63}
romano_cheese,beer,{'weight': 88}
romano_cheese,banana,{'weight': 48}
romano_cheese,tabasco_pepper,{'weight': 4}
romano_cheese,broccoli,{'weight': 6}
romano_cheese,apple,{'weight': 73}
romano_cheese,leek,{'weight': 20}
romano_cheese,cilantro,{'weight': 6}
romano_cheese,mango,{'weight': 46}
romano_cheese,bell_pepper,{'weight': 18}
romano_cheese,smoked_sausage,{'weight': 32}
romano_cheese,enokidake,{'weight': 52}
romano_cheese,garlic,{'weight': 5}
romano_cheese,kelp,{'weight': 6}
romano_cheese,pear,{'weight': 17}
romano_cheese,peanut_butter,{'weight': 60}
romano_cheese,brown_rice,{'weight': 39}
romano_cheese,raisin,{'weight': 12}
romano_cheese,clam,{'weight': 32}
romano_cheese,pepper,{'weight': 4}
romano_cheese,sherry,{'weight': 71}
romano_cheese,cabbage,{'weight': 13}
romano_cheese,tomato,{'weight': 52}
romano_cheese,ginger,{'weight': 30}
romano_cheese,orange_juice,{'weight': 17}
romano_cheese,champagne_wine,{'weight': 60}
romano_cheese,fig,{'weight': 18}
romano_cheese,mackerel,{'weight': 34}
romano_cheese,marjoram,{'weight': 5}
romano_cheese,shiitake,{'weight': 52}
romano_cheese,strawberry,{'weight': 67}
romano_cheese,white_wine,{'weight': 81}
romano_cheese,tangerine,{'weight': 18}
romano_cheese,vinegar,{'weight': 19}
romano_cheese,shrimp,{'weight': 36}
romano_cheese,peach,{'weight': 28}
romano_cheese,mustard,{'weight': 8}
romano_cheese,blue_cheese,{'weight': 130}
romano_cheese,peanut,{'weight': 50}
romano_cheese,mozzarella_cheese,{'weight': 127}
romano_cheese,matsutake,{'weight': 52}
romano_cheese,buckwheat,{'weight': 32}
romano_cheese,black_pepper,{'weight': 5}
romano_cheese,asparagus,{'weight': 26}
romano_cheese,melon,{'weight': 34}
romano_cheese,rosemary,{'weight': 7}
romano_cheese,ham,{'weight': 33}
romano_cheese,sauerkraut,{'weight': 9}
romano_cheese,apple_brandy,{'weight': 7}
romano_cheese,lamb,{'weight': 41}
romano_cheese,raspberry,{'weight': 49}
romano_cheese,egg,{'weight': 27}
romano_cheese,cured_pork,{'weight': 61}
romano_cheese,shallot,{'weight': 5}
romano_cheese,licorice,{'weight': 18}
romano_cheese,avocado,{'weight': 14}
romano_cheese,kidney_bean,{'weight': 41}
romano_cheese,brandy,{'weight': 12}
romano_cheese,mushroom,{'weight': 52}
romano_cheese,yogurt,{'weight': 26}
romano_cheese,barley,{'weight': 6}
romano_cheese,cranberry,{'weight': 43}
romano_cheese,meat,{'weight': 32}
romano_cheese,endive,{'weight': 12}
romano_cheese,honey,{'weight': 26}
romano_cheese,thyme,{'weight': 8}
romano_cheese,fenugreek,{'weight': 8}
romano_cheese,swiss_cheese,{'weight': 128}
romano_cheese,tamarind,{'weight': 22}
romano_cheese,tea,{'weight': 58}
romano_cheese,carrot,{'weight': 9}
romano_cheese,kiwi,{'weight': 15}
romano_cheese,corn,{'weight': 44}
romano_cheese,bacon,{'weight': 58}
romano_cheese,white_bread,{'weight': 40}
romano_cheese,walnut,{'weight': 8}
romano_cheese,whiskey,{'weight': 60}
romano_cheese,lemon,{'weight': 22}
romano_cheese,pecan,{'weight': 30}
romano_cheese,sake,{'weight': 15}
romano_cheese,chicken,{'weight': 60}
romano_cheese,cottage_cheese,{'weight': 127}
romano_cheese,veal,{'weight': 33}
romano_cheese,lemongrass,{'weight': 6}
romano_cheese,coffee,{'weight': 65}
romano_cheese,bread,{'weight': 38}
romano_cheese,cucumber,{'weight': 6}
romano_cheese,pineapple,{'weight': 41}
romano_cheese,coriander,{'weight': 13}
romano_cheese,lime,{'weight': 17}
romano_cheese,papaya,{'weight': 54}
romano_cheese,thai_pepper,{'weight': 4}
romano_cheese,milk,{'weight': 68}
romano_cheese,black_bean,{'weight': 41}
romano_cheese,sweet_potato,{'weight': 3}
romano_cheese,parmesan_cheese,{'weight': 131}
romano_cheese,wheat_bread,{'weight': 55}
romano_cheese,beef,{'weight': 73}
romano_cheese,nutmeg,{'weight': 5}
romano_cheese,red_wine,{'weight': 70}
romano_cheese,potato,{'weight': 44}
romano_cheese,rum,{'weight': 80}
romano_cheese,orange_peel,{'weight': 5}
romano_cheese,watercress,{'weight': 6}
romano_cheese,nut,{'weight': 5}
romano_cheese,chive,{'weight': 5}
romano_cheese,squid,{'weight': 11}
romano_cheese,mandarin,{'weight': 19}
romano_cheese,vanilla,{'weight': 27}
romano_cheese,mace,{'weight': 3}
romano_cheese,peanut_oil,{'weight': 11}
romano_cheese,coconut,{'weight': 34}
romano_cheese,blackberry,{'weight': 36}
romano_cheese,malt,{'weight': 38}
romano_cheese,cream_cheese,{'weight': 127}
romano_cheese,onion,{'weight': 17}
romano_cheese,cream,{'weight': 23}
romano_cheese,orange,{'weight': 40}
romano_cheese,apricot,{'weight': 35}
